pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
23C126E6-842D-49C6-9F18-235295E9F919;2011-01-13 00:00:00.000;2011-01-13 00:00:00.000;42383368720000;42;383;Apache Corporation;Srh 13 1316;31,46989;-101,44432;NAD27;NULL;NULL;NULL;Texas;Reagan;1;0;0
7C3309A8-BFC0-45C9-A69C-668423E1A752;2011-01-13 00:00:00.000;2011-01-13 00:00:00.000;42283323730000;42;283;El Paso E&P Company;NEWMAN #2H;28,465;-99,196;NAD27;NULL;NULL;NULL;TEXAS;LA SALLE;1;0;0
C300F7CB-52ED-4DE7-AFEB-C2922AB35EDB;2011-01-13 00:00:00.000;2011-01-13 00:00:00.000;42439349890000;42;439;Encana Oil & Gas (USA) Inc.;Stagecoach Unit 05H;32,657097;-97,486389;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
823298A6-415F-4BA3-A565-982E833C8C0D;2011-01-13 00:00:00.000;2011-01-13 00:00:00.000;42123323520000;42;123;BHP Billiton Petroleum;Muir E 1H;29,241467;-97,367058;NAD27;NULL;NULL;NULL;Texas;DeWitt;1;0;0
C3D1C5B0-0175-4F22-B4E9-74E7DB263A44;2011-01-13 00:00:00.000;2011-01-13 00:00:00.000;42227365410000;42;227;Energen Resources Corporation;Murray B/Well No. 11W;32,29269;-101,2122;NAD27;NULL;NULL;NULL;Texas;Howard;1;0;0
F990561D-6530-4C0B-8BC0-A5C95B1AA254;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;3145109990000;3;145;Southwestern Energy ;THACKER 09-06 #5-14H11;35,399375;-91,608329;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
BD984CBE-2351-48D1-8707-ACF11812A63B;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;3141111180000;3;141;Southwestern Energy ;COHAN 10-15 #3-36H35;35,461232;-92,532448;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
1B84FD08-11FF-438D-BFA4-AF236E85A8D5;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;3145110250000;3;145;XTO Energy/ExxonMobil;Sexton 2-12H;35,329948;-91,917454;NAD27;NULL;NULL;NULL;Arkansas;White;1;0;0
5C369D73-526C-4FE6-A8FA-615DEABBDC14;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;3145109980000;3;145;Southwestern Energy ;THACKER 09-06 #4-14H11;35,399378;-91,608397;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
4267B679-D0E6-4CEA-B6F8-BEE4AC992DD0;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5001097190000;5;1;Anadarko Petroleum Corporation;TALON VIEW 11-9;39,98221;-104,898599;NAD83;NULL;NULL;NULL;CO;ADAMS;1;0;0
4C0B0CD1-00AE-4B80-9EBD-C97E953A53C0;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5123073070000;5;123;Anadarko Petroleum Corporation;CULLEN HILDENBRANDT PU 1;40,236261;-104,824847;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
EAE0A9DC-4ACB-494A-92B6-06FDEAC60C27;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5069064260000;5;69;Anadarko Petroleum Corporation;MIRACLE 22-12;40,41392694;-104,9535739;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
A4B7F0F6-9DB6-4051-A0AA-2684AA45453D;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5123247550000;5;123;Anadarko Petroleum Corporation;PEPPLER 35-19;40,2034;-104,934559;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
4B915AC7-D80E-4DB2-9095-5845314A5F50;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;17031249840000;17;31;EOG Resources, Inc.;Black Stone 4 #3 ALT;31,9625;-93,601111;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
D00088B8-3562-4514-99A2-D23A2837DECD;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5045191570000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8506C-25 F25 496;39,674301;-108,119666;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
F5DE2A48-ED8F-4E6D-B196-95A147AE66F4;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5045191600000;5;45;Encana Oil & Gas (USA) Inc.;Story Gulch Unit 8515A-24 F25 496;39,674319;-108,119681;NAD83;NULL;NULL;NULL;Colorado;Garfield;1;0;0
C984F54A-14A6-443D-88A5-4B9CE9F8BED4;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;5014206940000;5;14;Encana Oil & Gas (USA) Inc.;Baker 4-2-27;40,024034;-104,987795;NAD83;NULL;NULL;NULL;Colorado;Broomfield;1;0;0
8C51D931-8CFD-4E8F-A719-C18452EB8C91;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;33025011560000;33;25;XTO Energy/ExxonMobil;TUCKERMAN 11X-11;47,658722;-102,884781;NAD83;NULL;NULL;NULL;North Dakota;Dunn;1;0;0
1089177D-7444-48EE-A3AA-DFCAEA2F19A1;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;33053031920000;33;53;Marathon Oil ;Goodall USA #11-29H;47,964419;-102,620567;NAD83;NULL;NULL;NULL;ND;McKenzie;1;0;0
433F56FC-AA69-4380-B95C-2A54771D3045;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42163334270000;42;163;El Paso E&P Company;T.J. PEARSALL #1H;28,79821;-99,09005;NAD27;NULL;NULL;NULL;TEXAS;FRIO;1;0;0
D4BF3FFD-D884-4462-8FBF-BD366D53E7B2;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42439349860000;42;439;Encana Oil & Gas (USA) Inc.;Stagecoach Unit 04H;32,657132;-97,486414;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
B6CC9559-6760-48E8-9C69-BF56B166110D;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42461368160000;42;461;Chevron USA Inc.;McElroy, J.T., Cons. 1596;31,39054;-102,30042;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
F8BDE645-63BF-42F4-9892-6D681961863A;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42461368150000;42;461;Chevron USA Inc.;McElroy, J.T., Cons. 1582;31,39531;-102,30472;NAD27;NULL;NULL;NULL;Texas;Upton;1;0;0
D0E52706-71EC-447D-8773-1E83E32B3F7D;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42329366120000;42;329;Energen Resources Corporation;Dickenson 20/Well No. 6;32,08528;-101,94772;NAD27;NULL;NULL;NULL;Texas;Midland;1;0;0
E5F54026-369D-4225-93FE-414AD94BF0A2;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42439353360000;42;439;XTO Energy/ExxonMobil;Elkins Unit 2H;32,70372;-97,159861;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
B9C29128-6384-41A7-8256-1466DF52AB90;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;42135406510000;42;135;XTO Energy/ExxonMobil;CA Goldsmith #2101;31,9745089;-102,6350402;NAD27;NULL;NULL;NULL;Texas;Ector;1;0;0
68915A4E-70A0-4427-8DA7-AADDFEB1460B;2011-01-14 00:00:00.000;2011-01-14 00:00:00.000;49037217680000;49;37;Encana Oil & Gas (USA) Inc.;Great Divide 10;41,95288;-108,27055;NAD83;NULL;NULL;NULL;Wyoming;Sweetwater;1;0;0
36402AD3-8A1F-4CEE-9694-D6CBF5D7DB66;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;5123215010000;5;123;Anadarko Petroleum Corporation;GRANER 1-23A;40,129502;-104,850289;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
02184189-A939-4894-892D-003175A132A0;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;5123315340000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 24-33;40,089544;-104,775359;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
C33242EF-E56B-4148-B12F-4BA7DB99EFAC;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;5123229460000;5;123;Anadarko Petroleum Corporation;WAGNER 4-13;40,14394;-104,8468;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
C19D7E98-A6DC-4967-85D6-4C97CBA35D44;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;17031253530000;17;31;Encana Oil & Gas (USA) Inc.;Jackson Davis 26H-08 Alt;32,252845;-93,765765;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
3C63D771-33F1-4329-970D-CBFD0238206D;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;17031250970000;17;31;EOG Resources, Inc.;Black Stone 4 #4 ALT;31,9625;-93,599722;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
C70A38A4-C3F1-4D73-8567-901FAD9E0938;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;5103115370000;5;103;XTO Energy/ExxonMobil;PCU 197-34 A8;39,918038;-108,27703;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
3160B695-C25A-4BC6-BF65-8F837C16AF93;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;17081211830000;17;81;Shell Oil Company affiliate;Lem Jones 15-1H;32,03040655;-93,28872453;NAD83;NULL;NULL;NULL;Louisiana;Red River;1;0;0
795C5BC6-52A5-478F-850F-4FFC135A77CF;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;37081201910000;37;81;Anadarko Petroleum Corporation;COP 289 #B-1007H;41,3806528;-77,5221278;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
E9F765F5-25B1-4D77-BAD0-4D426B3BCBF0;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;42173338440000;42;173;Apache Corporation;Squire 4 1;32,00288;-101,47405;NAD27;NULL;NULL;NULL;Texas;Glasscock;1;0;0
BE7B55CE-19CF-4824-A80C-04AFF8F082D2;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;42127337500000;42;127;Anadarko Petroleum Corporation;Boyd GG #1H;28,5735973;-99,5278669;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
2DE0EDD8-560D-4ACF-A233-FC1B1370DFA2;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;43047510930000;43;47;Anadarko Petroleum Corporation;NBU 922-31A3CS;39,995343;-109,477675;NAD27;NULL;NULL;NULL;Utah;Uintah;1;0;0
D6726AF9-B7ED-434A-99CA-2F249F0BB44C;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;43047510940000;43;47;Anadarko Petroleum Corporation;NBU 922-31B2DS;39,995357;-109,477706;NAD27;NULL;NULL;NULL;Utah;Uintah;1;0;0
43EF3718-17D8-49A5-8E74-38962E13D2A5;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;43047510960000;43;47;Anadarko Petroleum Corporation;NBU 922-31H2BS;39,99533;-109,477644;NAD27;NULL;NULL;NULL;Utah;Uintah;1;0;0
1194642C-C52B-4275-AA38-C68C59818A07;2011-01-15 00:00:00.000;2011-01-15 00:00:00.000;43047505750000;43;47;Anadarko Petroleum Corporation;NBU 920-15I;40,033782;-109,64561;NAD83;10788;243811;0;Utah;Uintah;2;1;0
79431289-B2BF-4A17-B857-A2EF97816C8A;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;3023103910000;3;23;XTO Energy/ExxonMobil;Foust 2-16H;35,419671;-92,073902;NAD27;NULL;NULL;NULL;Arkansas;Cleburne;1;0;0
BF740572-A557-4C22-AB9D-F452C6F34558;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;3141111070000;3;141;Southwestern Energy ;EVANS 10-15 # 6-32H33;35,464879;-92,603578;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
6DB4F886-3D2B-457F-905A-7C3F31153EDD;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;17031252350000;17;31;BHP Billiton Petroleum;Petro Hunt 13H #1;31,55596482;-93,45343259;NAD27;NULL;NULL;NULL;LA;De Soto Parish;1;0;0
D471351F-C25F-44D1-B0CD-1D5D535AA4A2;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;5123321560000;5;123;EOG Resources, Inc.;Garden Creek 27-36H;40,884703;-104,276078;NAD27;NULL;NULL;NULL;Colorado;Weld;1;0;0
F5B88B0C-5247-42E2-9686-E1490C743D01;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;5103115390000;5;103;XTO Energy/ExxonMobil;PCU 197-34 A6;39,917959;-108,27701;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
6E939EE8-4B85-48C7-A606-BC723EEDC435;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;5103115360000;5;103;XTO Energy/ExxonMobil;PCU 197-34 A9;39,918077;-108,27705;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
CE50F66F-727F-4A0E-964F-FBC5FEDC4886;2011-01-16 00:00:00.000;2011-01-16 00:00:00.000;42255317180000;42;255;EOG Resources, Inc.;Wagener Unit #3H;29,07161;-97,483642;NAD27;NULL;NULL;NULL;Texas;Karnes;1;0;0
E1DC802C-C8C8-4D3B-B75E-7C2430CECC2A;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;5123257280000;5;123;Anadarko Petroleum Corporation;WATERFRONT 2-34;40,185656;-104,984919;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
D3C9D25A-E85F-4AFC-96ED-5CAA7479422B;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;5001097220000;5;1;Anadarko Petroleum Corporation;TALON VIEW 12-9;39,982169;-104,898599;NAD83;NULL;NULL;NULL;CO;ADAMS;1;0;0
0B3C22C4-3F26-46DE-AF5F-4CF0029CBE34;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;3145107530000;3;145;Southwestern Energy ;POOLE 09-07 #5-15H10;35,402268;-91,734641;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
B3A64AD6-7847-4C0B-81C4-638D722EB29C;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;5123316090000;5;123;Anadarko Petroleum Corporation;DRY CREEK FEDERAL 41-27;40,02799611;-104,8695289;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
3A76614D-AB6B-4567-BB81-C623EB643B8D;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;5069064090000;5;69;Anadarko Petroleum Corporation;MIRACLE 12-12;40,41392694;-104,95361;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
48D7D457-38F2-4263-8635-DEEB2FDB29F1;2011-01-17 00:00:00.000;2011-01-21 00:00:00.000;33105019090000;33;105;Hess Corporation; Hodenfield 15-23H;48,40227;-103,305957;NAD27;10638;2182748;0;North Dakota;Williams;2;0;0
C70587B6-5D86-40B0-8D66-4D6E16120708;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;30025399630000;30;25;Apache Corporation;Blinebry Drinkard West Unit 114;32,47452;-103,16115;NAD27;NULL;NULL;NULL;New Mexico;Lea;1;0;0
86177DE1-AEF8-4076-A23C-8542177AC7A6;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;33105019190000;33;105;XTO Energy/ExxonMobil;Almer 31X-6;48,458672;-103,003389;NAD83;NULL;NULL;NULL;North Dakota;Williams;1;0;0
AB7D8F18-7B63-4616-BB42-801160EEF8CA;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42289318870000;42;289;Encana Oil & Gas (USA) Inc.;Senator Ranch A Unit 01;31,019136;-96,246064;NAD27;NULL;NULL;NULL;Texas;Leon;1;0;0
467E7E7E-939B-4596-B3DA-B3FAFA1A089B;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42507327630000;42;507;BHP Billiton Petroleum;Chaparrosa D #2H;28,86034866;-99,90896582;WGS84;NULL;NULL;NULL;Texas;Zavala;1;0;0
E695B7B1-9122-4F2F-ABE5-3D21A9914BC8;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42283322650000;42;283;BHP Billiton Petroleum;Henderson-Cenizo #4H;28,02568;-99,10474418;WGS84;NULL;NULL;NULL;Texas;LaSalle;1;0;0
80FD7D38-B3CD-4E7D-828F-0EE509EA9D74;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42329364720000;42;329;Chevron USA Inc.;Lupin TXL Fee 3107M;31,72804;-102,27464;NAD27;NULL;NULL;NULL;Texas;Midland;1;0;0
74000A0E-A887-46F5-A88A-D0A4A5894590;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42335354220000;42;335;Energen Resources Corporation;North Westbrook Unit/Well No. 6710;32,40267;-101,06502;NAD27;NULL;NULL;NULL;Texas;Mitchell;1;0;0
24BDD17E-D0E2-4F2A-B072-82B44BDE8141;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42337343490000;42;337;EOG Resources, Inc.;Watson C Unit #3H;33,5606;-97,7825;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
16EABFF5-7285-4738-BE43-AC04D2457D92;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;42439353490000;42;439;XTO Energy/ExxonMobil;MT Ace Unit 1H;32,842258;-97,315114;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
9C6C7CC1-CD6E-48DB-919B-8810A8AEEF0E;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;49035279550000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 104-9;42,49779;-109,718627;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
6EC1A64B-7248-4A72-895C-23762377EDC8;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;49035279080000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 46-9;42,498163;-109,720611;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
4EE36B90-094B-4649-8986-2F62274D724B;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;49035279540000;49;35;Encana Oil & Gas (USA) Inc.;Stud Horse Butte 94-9;42,49809;-109,72058;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
1C2194F5-F9AA-4D4B-A4B5-7444153A4017;2011-01-17 00:00:00.000;2011-01-17 00:00:00.000;47017058600000;47;17;EQT Production;512436;39,19863;-80,79062;NAD83;6649;6449255;NULL;WV;Doddridge;1;0;0
AC10FB98-F5B3-4727-8F9E-8A1A6CA74E3C;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5123315390000;5;123;Anadarko Petroleum Corporation;COTTONWOOD 23-33;40,089436;-104,779375;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
0C75C266-D597-4E28-A1F9-CBE5223A699E;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;3029107520000;3;29;Southwestern Energy ;CRISWELL 08-14 #7-29H32;35,309935;-92,51118;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
44302569-43AE-43E4-A1ED-3352C7843F3E;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;3141111060000;3;141;Southwestern Energy ;EVANS 10-15 #5-32H33;35,468247;-92,615332;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
CDC6C89E-70A9-4336-A788-54E03DF86457;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;3145110000000;3;145;Southwestern Energy ;THACKER 09-06 #6-14H11;35,399375;-91,608262;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
CFA56A7E-645E-4FFF-A390-92737EA1594E;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5069064060000;5;69;Anadarko Petroleum Corporation;MIRACLE 11-12;40,41392611;-104,9535381;NAD83;NULL;NULL;NULL;CO;LARIMER;1;0;0
0753B2C3-AE75-4FE2-BA0C-AAAA294D9241;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5123303860000;5;123;Anadarko Petroleum Corporation;WEICHEL 23-14;40,134228;-104,636986;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
D28F0545-AAB0-4E80-A58C-2C306340F7F9;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5123321280000;5;123;Anadarko Petroleum Corporation;DIOCESE 26-16;40,31789111;-104,8931939;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
D9917302-C7F6-43AB-BD46-386D5302FEE6;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5123303880000;5;123;Anadarko Petroleum Corporation;WEICHEL 1-14;40,141378;-104,627269;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
84146E6B-EC5B-4066-B0B9-A724A13560FB;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;17085222370000;17;85;Encana Oil & Gas (USA) Inc.;Blankenship 30H-01;31,815425;-93,542108;NAD27;NULL;NULL;NULL;Louisiana;Sabine;1;0;0
680BFF50-1B0B-453D-8E85-A1C52DBDFE7B;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;17015246690000;17;15;BHP Billiton Petroleum;Butler 30H #1;32,1458396;-93,2617905;NAD27;NULL;NULL;NULL;LA;Bossier Parish;1;0;0
B9A44648-B8AC-42A6-9CD7-A7C40E899CD1;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;5045192830000;5;45;Occidental Oil and Gas;CASCADE CREEK 697-09-50A;39,530683;-108,232534;NAD27;NULL;NULL;NULL;Colorado;GARFFIELD;1;0;0
B56DD192-6D6F-48EB-80AB-227E4A8A11C6;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;33061014890000;33;61;EOG Resources, Inc.;Clearwater 023-3025H;48,390769;-102,34338;NAD27;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
F86F9FF1-9A88-44AB-9C50-05DFE55F68C8;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42383369920000;42;383;Apache Corporation;Srh `16` 1616;31,45657;-101,46775;NAD27;NULL;NULL;NULL;Texas;Reagan;1;0;0
455A12C0-9E20-4F5B-92B0-338E0787F5F1;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42079332020000;42;79;Apache Corporation;Dean C S `A` 264H;33,51078;-102,73525;NAD27;NULL;NULL;NULL;Texas;Cochran;1;0;0
DD431C44-FCDF-469C-97A2-3BD81209E2F5;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;35045229950000;35;45;EOG Resources, Inc.;Wayland 22 #3H;36,101167;-99,856944;NAD27;NULL;NULL;NULL;Oklahoma;Ellis;1;0;0
493CA1D6-5E41-4020-9494-A2D87EB025FC;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;37125239510000;37;125;Chevron USA Inc.;Balazick 9H;40,020053;-80,166044;NAD83;NULL;NULL;NULL;Pennsylvania ;Washington;1;0;0
1376B1A2-7657-4847-9639-C54D2B685B51;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42289318890000;42;289;Encana Oil & Gas (USA) Inc.;Carr-Little 4 Ranch Unit 01;31,027247;-96,245006;NAD27;NULL;NULL;NULL;Texas;Leon;1;0;0
2A947EE4-8479-4EBC-9922-F359DB54728A;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42127337550000;42;127;Anadarko Petroleum Corporation;Briscoe Friday Ranch 7H;28,292339;-99,7359953;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
F70C1D85-42A6-4600-BC98-CD13907D2DF2;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42127337820000;42;127;Anadarko Petroleum Corporation;Briscoe Catarina Ranch 21H;28,29;-99,79;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
F1CA8555-77CE-4056-8ED0-7D191B48B721;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42505365290000;42;505;EOG Resources, Inc.;Slator Ranch D3;27,262758;-99,165442;NAD83;NULL;NULL;NULL;Texas;Zapata;1;0;0
6F30D128-C18C-4C73-AC80-87D93944A659;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42311324450000;42;311;Chevron USA Inc.;Hostetter 2;28,06232;-98,39238;NAD27;NULL;NULL;NULL;Texas;McMullen;1;0;0
F043E02F-5FAD-4FE0-A6C9-9286689DE423;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42337343830000;42;337;EOG Resources, Inc.;Kramer D Unit #7H;33,533775;-97,698503;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
82D59466-9CB2-4A07-834C-E812750C7725;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42337343840000;42;337;EOG Resources, Inc.;Kramer D Unit #8H;33,533711;-97,698481;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
04EA519C-F066-443D-8024-6952507E9A9F;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;49007242310000;49;7;Anadarko Petroleum Corporation;State I 43-36D;41,57832;-107,92881;NAD83;9719;294072;NULL;Wyoming;Sweetwater County;1;0;0
69FA4433-36C1-4712-8F24-783FD80433DF;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42251340580000;42;251;XTO Energy/ExxonMobil;Green Highlander Unit 4H;32,464317;-97,249906;NAD27;NULL;NULL;NULL;Texas;Johnson;1;0;0
0BAE17C8-2FD6-4468-9C9B-A412117EB144;2011-01-18 00:00:00.000;2011-01-18 00:00:00.000;42479410470000;42;479;XTO Energy/ExxonMobil;Las Raices 8H;28,1661;-99,4486;NAD83;NULL;NULL;NULL;Texas;Webb;1;0;0
5EF2D97B-C8A4-4BDB-9842-79E0CD6265A4;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;3029107500000;3;29;Southwestern Energy ;CRISWELL 08-14 #6-29H20;35,309934;-92,511247;NAD27;NULL;NULL;NULL;Arkansas;CONWAY, AR;1;0;0
67FE103B-9534-4583-896C-8525E9AE3BB7;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;3145110480000;3;145;XTO Energy/ExxonMobil;Sullivan 4-18H19;35,402601;-91,681868;NAD27;NULL;NULL;NULL;Arkansas;White;1;0;0
93102644-EFCE-487F-A3D8-EF93AF6C07CB;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;5123224430000;5;123;Anadarko Petroleum Corporation;LUDWIG 18-1;40,25723;-104,7293;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
F41BFF99-8D21-4EDD-A82D-30D84B4588F2;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;17031253490000;17;31;Encana Oil & Gas (USA) Inc.;Jackson Davis 26H-05 Alt;32,253214;-93,774842;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
7D6542E4-6A9B-43B0-9E87-D9F70C998272;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;17031253480000;17;31;Encana Oil & Gas (USA) Inc.;Jackson Davis 26H-04 Alt;32,253173;-93,774842;NAD27;NULL;NULL;NULL;Louisiana;De Soto;1;0;0
C6CD9B0D-7E74-408F-B9F7-0369F9637F9F;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;5123304030000;5;123;Anadarko Petroleum Corporation;WEICHEL 22-14;40,1406;-104,63308;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
7DDF4797-B1CB-4F36-A603-1054ADF904D1;2011-01-19 00:00:00.000;2011-01-19 00:00:00.000;5123166760000;5;123;Anadarko Petroleum Corporation;HSR-HART 12-33;40,267495;-104,67543;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
